Batch Size,Sequential Prop,Average Sequential Loss,Total Training Time,Total Peak Memory,Test Loss
1,0.99,0.012735,30.329899311065674,15.23,0.02112
1,0.97,0.012848,29.729414701461792,27.65,0.02128
1,0.95,0.01292,29.53359580039978,40.07,0.02108
10,0.99,0.0126,9.29130220413208,442.71,0.02104
30,0.5,0.01288,5.6248250007629395,320.89,0.02108
