Batch Size,Sequential Prop,Average Sequential Loss,Total Training Time,Total Peak Memory,Test Loss
90,0.3,0.012733,5.25606107711792,443.78,0.01285
90,0.35,0.013557,5.3339128494262695,417.02,0.01342
90,0.4,0.012951,5.398965358734131,381.67,0.01305
90,0.45,0.012824,5.358875274658203,350.62,0.01296
90,0.5,0.012905,5.517475605010986,324.88,0.01299
90,0.55,0.012871,5.474836111068726,339.11,0.013
90,0.6,0.013848,5.485699892044067,354.7,0.01351
90,0.65,0.01317,5.527249097824097,368.55,0.01314
90,0.7,0.012943,5.675950288772583,384.22,0.01301
90,0.75,0.012736,5.664872169494629,398.4,0.01292
90,0.8,0.01275,5.727845191955566,412.72,0.01291
90,0.85,0.012913,5.750462055206299,427.92,0.013
90,0.9,0.012828,5.813636541366577,442.46,0.01296
90,0.95,0.012648,5.925334215164185,456.89,0.0128
90,0.96,0.01271,5.9595184326171875,460.13,0.01295
90,0.97,0.012744,5.891306638717651,462.79,0.01294
90,0.98,0.012645,5.879161834716797,465.72,0.01283
90,0.99,0.012554,5.927919387817383,468.97,0.01283
95,0.05,0.013476,5.074927568435669,599.06,0.01327
95,0.1,0.012657,5.159318923950195,573.02,0.01285
95,0.15,0.012951,5.13616156578064,537.1,0.0131
95,0.2,0.012736,5.190889835357666,505.89,0.0129
95,0.25,0.013424,5.164485454559326,477.02,0.01337
95,0.3,0.01488,5.2406182289123535,443.78,0.01441
95,0.35,0.013398,5.224432945251465,417.02,0.01332
95,0.4,0.012879,5.448439121246338,381.67,0.01301
95,0.45,0.013266,5.387938737869263,350.62,0.01322
95,0.5,0.013103,5.441457033157349,325.6,0.0131
95,0.55,0.012793,5.503936052322388,340.13,0.01294
95,0.6,0.012816,5.491417646408081,355.46,0.01288
95,0.65,0.012804,5.528679132461548,369.43,0.0129
95,0.7,0.013365,5.596798419952393,385.25,0.01315
95,0.75,0.012639,5.601747751235962,399.46,0.01273
95,0.8,0.01304,5.712958574295044,414.0,0.01298
95,0.85,0.012622,5.77036452293396,429.02,0.01277
95,0.9,0.012726,5.766721725463867,443.53,0.01289
95,0.95,0.012611,5.820768594741821,458.57,0.01279
95,0.96,0.012706,5.8392493724823,461.48,0.0129
95,0.97,0.012811,5.784607172012329,464.39,0.01302
95,0.98,0.012784,5.850284576416016,467.3,0.01301
95,0.99,0.012814,5.844939231872559,470.21,0.01301
100,0.05,0.01299,5.06226658821106,599.06,0.01318
100,0.1,0.012758,5.0715296268463135,573.02,0.01292
100,0.15,0.013297,5.1928465366363525,537.1,0.01332
100,0.2,0.013677,5.294405221939087,505.89,0.01352
100,0.25,0.012915,5.265725135803223,477.02,0.01295
100,0.3,0.01327,5.399733304977417,443.78,0.01321
100,0.35,0.01358,5.406259059906006,417.02,0.01339
100,0.4,0.012885,5.446475028991699,381.67,0.01292
100,0.45,0.013704,5.50265645980835,350.62,0.01339
100,0.5,0.013372,5.568464994430542,327.11,0.01321
100,0.55,0.012922,5.7226502895355225,341.51,0.01297
100,0.6,0.013074,5.654164552688599,356.99,0.01317
100,0.65,0.013772,5.6278605461120605,371.31,0.0133
100,0.7,0.012896,5.770967721939087,387.14,0.01301
100,0.75,0.013101,5.792623996734619,401.22,0.01308
100,0.8,0.012834,5.939063787460327,416.01,0.01299
100,0.85,0.012585,5.910341739654541,431.38,0.0127
100,0.9,0.01277,5.99315071105957,445.81,0.0129
100,0.95,0.012878,6.1202521324157715,460.71,0.01305
100,0.96,0.012774,6.108303785324097,463.49,0.01291
100,0.97,0.012765,6.087385892868042,466.27,0.01293
100,0.98,0.012716,6.122852325439453,469.26,0.01287
100,0.99,0.012764,6.135141611099243,472.44,0.01302
1,0.05,0.012822,6.319769859313965,599.06,0.01306
1,0.1,0.013042,7.560282230377197,573.02,0.01326
1,0.15,0.01343,8.93845009803772,537.1,0.01351
1,0.2,0.013471,10.314462423324585,505.89,0.01344
1,0.25,0.013281,11.464863538742065,477.02,0.01325
1,0.3,0.013102,12.771401405334473,443.78,0.01309
1,0.35,0.013414,14.039329290390015,417.02,0.01334
1,0.4,0.012631,15.453295230865479,381.67,0.01276
1,0.45,0.012723,16.32608962059021,350.62,0.0128
1,0.5,0.012915,17.874577283859253,320.89,0.01299
1,0.55,0.012817,19.119816780090332,288.51,0.01293
1,0.6,0.012645,20.457502365112305,259.77,0.01273
1,0.65,0.012658,21.69337034225464,226.4,0.01276
1,0.7,0.012957,23.07984972000122,199.08,0.01304
1,0.75,0.012925,24.133315563201904,164.89,0.01302
1,0.8,0.013338,25.599528551101685,133.24,0.01312
1,0.85,0.01284,27.047224044799805,104.05,0.01292
1,0.9,0.012721,28.101028442382812,71.13,0.01287
1,0.95,0.012784,29.377283334732056,40.07,0.01291
1,0.96,0.012761,30.19541096687317,34.25,0.01296
1,0.97,0.01291,30.19000792503357,27.65,0.01313
1,0.98,0.012702,30.101818799972534,21.83,0.01293
1,0.99,0.012651,30.375755071640015,15.23,0.01288
2,0.05,0.01288,5.868499755859375,599.06,0.01304
2,0.1,0.012994,7.167260646820068,573.02,0.01312
2,0.15,0.012908,8.115663528442383,537.1,0.01297
2,0.2,0.01506,9.11504077911377,505.89,0.01475
2,0.25,0.013034,10.088284730911255,477.02,0.01305
2,0.3,0.013566,11.23517370223999,443.78,0.01336
2,0.35,0.012818,12.275761365890503,417.02,0.0129
2,0.4,0.013301,13.231391906738281,381.67,0.01326
2,0.45,0.012909,14.421322345733643,350.62,0.0129
2,0.5,0.013255,15.291198968887329,327.79,0.0132
2,0.55,0.013103,16.4792697429657,342.37,0.01306
2,0.6,0.013225,17.30111813545227,358.04,0.01334
2,0.65,0.012906,18.59419822692871,372.55,0.01294
2,0.7,0.012742,19.573615074157715,388.57,0.01278
2,0.75,0.013259,20.643367052078247,402.83,0.01303
2,0.8,0.012745,21.53686261177063,417.81,0.0128
2,0.85,0.01295,22.738991498947144,433.37,0.01304
2,0.9,0.012624,23.719780206680298,447.99,0.01279
2,0.95,0.012707,24.645775079727173,463.07,0.01287
2,0.96,0.012655,25.0547137260437,466.09,0.01286
2,0.97,0.012711,25.171908855438232,469.11,0.01291
2,0.98,0.012657,25.2500262260437,472.13,0.01286
2,0.99,0.012514,25.640088319778442,475.15,0.01277
3,0.05,0.013373,5.699527263641357,599.06,0.01341
3,0.1,0.013277,6.347942113876343,573.02,0.0136
3,0.15,0.013601,7.021848201751709,537.1,0.01357
3,0.2,0.013114,7.725323915481567,505.89,0.01328
3,0.25,0.012784,8.541506052017212,477.02,0.01286
3,0.3,0.013375,9.168188333511353,443.78,0.0133
3,0.35,0.012912,9.974939107894897,417.02,0.01297
3,0.4,0.012856,10.683550357818604,381.67,0.01298
3,0.45,0.012782,11.414762020111084,350.62,0.0129
3,0.5,0.013061,12.064984798431396,320.89,0.01305
3,0.55,0.012968,12.73842716217041,333.78,0.01298
3,0.6,0.013026,13.504840850830078,348.67,0.01302
3,0.65,0.012788,14.081107139587402,362.4,0.0129
3,0.7,0.012901,14.78409719467163,377.64,0.01298
3,0.75,0.013106,15.73244333267212,391.12,0.01309
3,0.8,0.012806,16.141551733016968,405.32,0.01292
3,0.85,0.012994,16.967623949050903,420.09,0.0131
3,0.9,0.012821,17.538662433624268,433.93,0.01292
3,0.95,0.012596,18.54770565032959,448.24,0.01278
3,0.96,0.012682,18.533595085144043,451.1,0.01283
3,0.97,0.012531,18.72000527381897,453.96,0.01262
3,0.98,0.012906,18.960805892944336,456.82,0.01308
3,0.99,0.012805,18.877837657928467,459.68,0.01303
4,0.05,0.013289,5.467692852020264,599.06,0.01347
4,0.1,0.013382,6.028454303741455,573.02,0.01338
4,0.15,0.012704,6.474027872085571,537.1,0.013
4,0.2,0.013169,7.151320934295654,505.89,0.01324
4,0.25,0.013065,7.4600560665130615,477.02,0.01308
4,0.3,0.013482,8.132483959197998,443.78,0.0134
4,0.35,0.012776,8.633964776992798,417.02,0.01287
4,0.4,0.013291,9.17960786819458,381.67,0.01315
4,0.45,0.012934,9.768616914749146,350.62,0.01292
4,0.5,0.012853,10.278539657592773,320.89,0.01301
4,0.55,0.013453,10.814857244491577,329.49,0.01314
4,0.6,0.01293,11.269929885864258,343.99,0.01292
4,0.65,0.012916,11.938071489334106,357.33,0.0129
4,0.7,0.012965,12.38056993484497,372.18,0.01291
4,0.75,0.013027,12.784729957580566,385.27,0.01296
4,0.8,0.012983,13.452914237976074,399.07,0.01301
4,0.85,0.012759,13.99261474609375,413.46,0.0129
4,0.9,0.012757,14.739428520202637,426.91,0.0129
4,0.95,0.012723,15.038985013961792,440.82,0.0129
4,0.96,0.012826,15.163747787475586,443.6,0.01299
4,0.97,0.012643,15.280247211456299,446.39,0.0128
4,0.98,0.012788,15.342224836349487,449.17,0.01302
4,0.99,0.012608,15.603453397750854,451.95,0.01279
5,0.05,0.012988,5.463048696517944,599.06,0.01302
5,0.1,0.013445,5.878028392791748,573.02,0.01353
5,0.15,0.013059,6.228070497512817,537.1,0.01305
5,0.2,0.012831,6.696366310119629,505.89,0.01289
5,0.25,0.012928,7.099162817001343,477.02,0.01301
5,0.3,0.012908,7.5038042068481445,443.78,0.01302
5,0.35,0.012986,7.943716287612915,417.02,0.01315
5,0.4,0.013223,8.330532550811768,381.67,0.01321
5,0.45,0.012923,8.757835626602173,350.62,0.01293
5,0.5,0.013171,9.350425958633423,320.89,0.0131
5,0.55,0.013077,9.648244380950928,326.92,0.01308
5,0.6,0.013408,10.137116193771362,341.18,0.01318
5,0.65,0.012895,10.63150405883789,354.29,0.01289
5,0.7,0.01271,11.076786518096924,368.9,0.0129
5,0.75,0.012803,11.406169414520264,381.76,0.01289
5,0.8,0.012876,11.92453932762146,395.33,0.01295
5,0.85,0.012818,12.28083324432373,409.48,0.01294
5,0.9,0.01284,12.689203023910522,422.69,0.01293
5,0.95,0.012739,13.087697505950928,436.38,0.01289
5,0.96,0.012793,13.183672666549683,439.11,0.01289
5,0.97,0.012708,13.248387098312378,441.85,0.01294
5,0.98,0.012893,13.377523183822632,444.58,0.01309
5,0.99,0.012623,13.516924381256104,447.32,0.01286
10,0.05,0.014391,5.27926230430603,599.06,0.01441
10,0.1,0.013042,5.471291542053223,573.02,0.01321
10,0.15,0.012963,5.557683944702148,537.1,0.01293
10,0.2,0.01283,5.775879383087158,505.89,0.0129
10,0.25,0.013349,5.998118162155151,477.02,0.01326
10,0.3,0.013845,6.289934396743774,443.78,0.01366
10,0.35,0.012716,6.507307291030884,417.02,0.01279
10,0.4,0.013087,6.684374809265137,381.67,0.01305
10,0.45,0.01291,6.989558458328247,350.62,0.01292
10,0.5,0.013216,7.185184001922607,320.89,0.01309
10,0.55,0.012908,7.33080792427063,324.38,0.01291
10,0.6,0.01354,7.566533088684082,338.4,0.01321
10,0.65,0.012913,7.786165237426758,351.27,0.01299
10,0.7,0.013365,7.9209184646606445,365.65,0.0132
10,0.75,0.013187,8.188702821731567,378.28,0.013
10,0.8,0.012685,8.452594757080078,391.61,0.01281
10,0.85,0.012804,8.625304460525513,405.53,0.01287
10,0.9,0.012955,8.802994728088379,418.51,0.01297
10,0.95,0.01275,8.99526071548462,431.95,0.0129
10,0.96,0.012756,9.060238361358643,434.64,0.01293
10,0.97,0.012813,9.092395782470703,437.33,0.01296
10,0.98,0.012664,9.23735237121582,440.02,0.01281
10,0.99,0.012782,9.246695518493652,442.71,0.01303
15,0.05,0.01293,5.181096792221069,599.06,0.01299
15,0.1,0.013502,5.376425504684448,573.02,0.01339
15,0.15,0.013277,5.3221986293792725,537.1,0.01327
15,0.2,0.013484,5.562443017959595,505.89,0.01346
15,0.25,0.014307,5.7410876750946045,477.02,0.01403
15,0.3,0.013421,5.8116419315338135,443.78,0.01328
15,0.35,0.01281,5.959251642227173,417.02,0.013
15,0.4,0.01281,6.081427335739136,381.67,0.01289
15,0.45,0.013299,6.277888774871826,350.62,0.01322
15,0.5,0.013239,6.427466154098511,320.89,0.01309
15,0.55,0.013229,6.532607793807983,323.55,0.01318
15,0.6,0.012769,6.629738807678223,337.5,0.01285
15,0.65,0.013015,6.801382064819336,350.29,0.0131
15,0.7,0.012898,6.914980411529541,364.59,0.0129
15,0.75,0.012899,7.160017251968384,377.14,0.01294
15,0.8,0.012909,7.131752967834473,390.39,0.01289
15,0.85,0.012753,7.297703981399536,404.23,0.01282
15,0.9,0.012873,7.455650568008423,417.13,0.01298
15,0.95,0.012977,7.615043878555298,430.5,0.01316
15,0.96,0.012676,7.604405641555786,433.18,0.01285
15,0.97,0.012535,7.665817022323608,435.85,0.01272
15,0.98,0.012642,7.760318994522095,438.52,0.01283
15,0.99,0.012834,7.771484375,441.2,0.01308
20,0.05,0.013532,5.04403829574585,599.06,0.01362
20,0.1,0.012953,5.1047070026397705,573.02,0.01293
20,0.15,0.013048,5.278164863586426,537.1,0.01312
20,0.2,0.01296,5.370302200317383,505.89,0.01299
20,0.25,0.012697,5.512001276016235,477.02,0.01273
20,0.3,0.012895,5.618711709976196,443.78,0.01295
20,0.35,0.012934,5.70207142829895,417.02,0.0129
20,0.4,0.013417,5.818255424499512,381.67,0.01328
20,0.45,0.013093,5.919906854629517,350.62,0.01305
20,0.5,0.012843,5.974481582641602,320.89,0.01288
20,0.55,0.01305,6.158265590667725,325.73,0.01304
20,0.6,0.01292,6.138035535812378,339.87,0.01299
20,0.65,0.012721,6.245643377304077,352.86,0.0128
20,0.7,0.013112,6.346189260482788,367.36,0.01298
20,0.75,0.012836,6.446128606796265,380.1,0.01296
20,0.8,0.013806,6.538092136383057,393.55,0.01331
20,0.85,0.012773,6.627351999282837,407.58,0.0129
20,0.9,0.012864,6.763889789581299,420.68,0.01302
20,0.95,0.012713,6.894075393676758,434.25,0.01286
20,0.96,0.012808,6.952587604522705,436.96,0.01299
20,0.97,0.01282,6.916578054428101,439.67,0.01299
20,0.98,0.012796,6.985777139663696,442.38,0.01301
20,0.99,0.01266,7.034942388534546,445.1,0.0129
25,0.05,0.012829,5.118219375610352,599.06,0.01303
25,0.1,0.012732,5.062812328338623,573.02,0.01304
25,0.15,0.013107,5.256998062133789,537.1,0.01303
25,0.2,0.012961,5.286577463150024,505.89,0.01297
25,0.25,0.012896,5.397180080413818,477.02,0.01303
25,0.3,0.013284,5.46656060218811,443.78,0.01321
25,0.35,0.013081,5.640467643737793,417.02,0.01308
25,0.4,0.014416,5.623444318771362,381.67,0.01385
25,0.45,0.012768,5.715934991836548,350.62,0.01284
25,0.5,0.012979,5.848640203475952,320.89,0.01304
25,0.55,0.013241,5.914193153381348,326.02,0.01313
25,0.6,0.012605,6.0219714641571045,340.19,0.01273
25,0.65,0.013032,6.119994640350342,353.2,0.01296
25,0.7,0.012682,6.076191186904907,367.72,0.01282
25,0.75,0.012953,6.176337957382202,380.48,0.01298
25,0.8,0.012775,6.242513656616211,393.96,0.01291
25,0.85,0.01285,6.334017038345337,408.01,0.01293
25,0.9,0.012757,6.4681618213653564,421.14,0.01292
25,0.95,0.012681,6.581077814102173,434.72,0.01282
25,0.96,0.012639,6.506453990936279,437.44,0.01282
25,0.97,0.012794,6.619521856307983,440.16,0.01294
25,0.98,0.012644,6.528822898864746,442.88,0.01285
25,0.99,0.012616,6.593364238739014,445.59,0.01285
30,0.05,0.013225,4.99741268157959,599.06,0.01309
30,0.1,0.013486,5.020101308822632,573.02,0.01359
30,0.15,0.013185,5.2121827602386475,537.1,0.01314
30,0.2,0.012948,5.237165212631226,505.89,0.013
30,0.25,0.013107,5.269815921783447,477.02,0.0132
30,0.3,0.012811,5.401031255722046,443.78,0.01291
30,0.35,0.012744,5.374051094055176,417.02,0.01277
30,0.4,0.01316,5.504412889480591,381.67,0.01313
30,0.45,0.013088,5.588446855545044,350.62,0.01306
30,0.5,0.013112,5.609974145889282,320.89,0.01307
30,0.55,0.013295,5.744360446929932,327.08,0.01319
30,0.6,0.012847,5.810671091079712,341.34,0.01299
30,0.65,0.012948,5.726220369338989,354.45,0.013
30,0.7,0.012917,5.778834581375122,369.06,0.01298
30,0.75,0.013021,5.82766056060791,381.92,0.01308
30,0.8,0.012757,5.917215824127197,395.49,0.01289
30,0.85,0.012864,5.990299940109253,409.64,0.01296
30,0.9,0.012788,6.099397659301758,422.85,0.01289
30,0.95,0.012722,6.1945953369140625,436.54,0.0129
30,0.96,0.012802,6.25482439994812,439.27,0.01294
30,0.97,0.012476,6.239547252655029,442.01,0.01269
30,0.98,0.012776,6.301859378814697,444.75,0.01293
30,0.99,0.012661,6.236776113510132,447.48,0.01289
35,0.05,0.013384,5.113404989242554,599.06,0.01321
35,0.1,0.01391,5.200210094451904,573.02,0.01382
35,0.15,0.012941,5.257815837860107,537.1,0.01313
35,0.2,0.01296,5.3263256549835205,505.89,0.01305
35,0.25,0.013947,5.467321157455444,477.02,0.01378
35,0.3,0.012973,5.503952503204346,443.78,0.01298
35,0.35,0.013123,5.573616981506348,417.02,0.01317
35,0.4,0.012882,5.687602758407593,381.67,0.01299
35,0.45,0.012798,5.84917950630188,350.62,0.01289
35,0.5,0.01294,5.88988184928894,320.89,0.013
35,0.55,0.013105,6.014583349227905,327.85,0.01304
35,0.6,0.012714,6.115688323974609,342.18,0.01281
35,0.65,0.012916,6.108448266983032,355.35,0.013
35,0.7,0.013067,6.211652517318726,370.03,0.01308
35,0.75,0.012885,6.305078506469727,382.96,0.01298
35,0.8,0.012787,6.382730484008789,396.6,0.01291
35,0.85,0.012889,6.5091423988342285,410.81,0.01296
35,0.9,0.013138,6.659928560256958,424.09,0.01307
35,0.95,0.012773,6.79475212097168,437.84,0.01294
35,0.96,0.012674,6.739623308181763,440.59,0.01286
35,0.97,0.012681,6.7641825675964355,443.34,0.01289
35,0.98,0.012748,6.781048774719238,446.09,0.01295
35,0.99,0.012786,6.7671802043914795,448.84,0.01302
40,0.05,0.012863,5.10089898109436,599.06,0.01298
40,0.1,0.015035,5.215400457382202,573.02,0.01491
40,0.15,0.012919,5.190375566482544,537.1,0.01299
40,0.2,0.013121,5.294582366943359,505.89,0.01312
40,0.25,0.013326,5.426700830459595,477.02,0.01325
40,0.3,0.013301,5.450970888137817,443.78,0.01327
40,0.35,0.013144,5.541455984115601,417.02,0.01311
40,0.4,0.013038,5.6049792766571045,381.67,0.01302
40,0.45,0.012791,5.7333643436431885,350.62,0.01274
40,0.5,0.013152,5.791549205780029,320.89,0.01306
40,0.55,0.013007,5.850136756896973,328.44,0.01309
40,0.6,0.012775,5.881242036819458,342.81,0.01296
40,0.65,0.012996,5.993812799453735,356.03,0.01303
40,0.7,0.012983,6.138923168182373,370.77,0.01307
40,0.75,0.012784,6.1475701332092285,383.74,0.01277
40,0.8,0.013074,6.326087474822998,397.43,0.01303
40,0.85,0.012849,6.337005853652954,411.7,0.01297
40,0.9,0.012524,6.4081315994262695,425.03,0.01265
40,0.95,0.013088,6.536511421203613,438.83,0.01325
40,0.96,0.012923,6.558013200759888,441.59,0.01301
40,0.97,0.012716,6.58000373840332,444.35,0.01287
40,0.98,0.012773,6.5706093311309814,447.11,0.01301
40,0.99,0.012804,6.565723419189453,449.87,0.01299
45,0.05,0.012893,5.002541780471802,599.06,0.01308
45,0.1,0.013207,5.15869665145874,573.02,0.01329
45,0.15,0.013124,5.229605197906494,537.1,0.01323
45,0.2,0.012888,5.302680015563965,505.89,0.01303
45,0.25,0.013109,5.347637176513672,477.02,0.01313
45,0.3,0.01267,5.45689845085144,443.78,0.01279
45,0.35,0.014028,5.510149955749512,417.02,0.01376
45,0.4,0.01306,5.558433771133423,381.67,0.01302
45,0.45,0.013213,5.709846496582031,350.62,0.01316
45,0.5,0.012828,5.71068811416626,320.89,0.01293
45,0.55,0.012882,5.757772207260132,329.47,0.01303
45,0.6,0.012666,5.784963607788086,343.98,0.01278
45,0.65,0.012764,5.859981060028076,357.25,0.01291
45,0.7,0.012829,5.944126844406128,372.07,0.01294
45,0.75,0.012804,6.079378366470337,385.19,0.01291
45,0.8,0.012646,6.181461811065674,398.92,0.01282
45,0.85,0.013035,6.224048137664795,413.28,0.01302
45,0.9,0.012942,6.276051998138428,426.75,0.01311
45,0.95,0.012709,6.431047677993774,440.59,0.01287
45,0.96,0.012685,6.475313663482666,443.41,0.01286
45,0.97,0.012734,6.401498794555664,446.15,0.01292
45,0.98,0.012771,6.470864772796631,448.92,0.01296
45,0.99,0.012746,6.4416515827178955,451.75,0.01294
50,0.05,0.013,5.13500189781189,599.06,0.01309
50,0.1,0.013768,5.102734088897705,573.02,0.01368
50,0.15,0.012741,5.147920608520508,537.1,0.01287
50,0.2,0.013265,5.260711669921875,505.89,0.0132
50,0.25,0.012857,5.343277454376221,477.02,0.01291
50,0.3,0.01316,5.368098020553589,443.78,0.0132
50,0.35,0.012796,5.42929744720459,417.02,0.01293
50,0.4,0.013058,5.511792182922363,381.67,0.01302
50,0.45,0.01296,5.527583360671997,350.62,0.01296
50,0.5,0.013419,5.697810649871826,320.89,0.0132
50,0.55,0.012928,5.737250089645386,330.91,0.01297
50,0.6,0.012921,5.728830575942993,345.5,0.01299
50,0.65,0.012887,5.771841049194336,358.93,0.0129
50,0.7,0.012857,5.840096950531006,373.88,0.01297
50,0.75,0.012751,5.866987705230713,387.06,0.01286
50,0.8,0.012737,6.033968925476074,400.96,0.01289
50,0.85,0.013246,6.150313854217529,415.44,0.01306
50,0.9,0.012784,6.11751914024353,428.98,0.0129
50,0.95,0.01278,6.277470827102661,442.99,0.01299
50,0.96,0.012688,6.184963703155518,445.7,0.01282
50,0.97,0.012849,6.22900652885437,448.5,0.01301
50,0.98,0.013051,6.297377824783325,451.3,0.01324
50,0.99,0.012605,6.264370679855347,454.1,0.0128
55,0.05,0.012809,5.000603914260864,599.06,0.01302
55,0.1,0.013155,5.0115978717803955,573.02,0.0131
55,0.15,0.01337,5.162221431732178,537.1,0.01341
55,0.2,0.012935,5.242096662521362,505.89,0.01289
55,0.25,0.013112,5.290881633758545,477.02,0.01304
55,0.3,0.013201,5.36950945854187,443.78,0.01317
55,0.35,0.012852,5.336077451705933,417.02,0.01291
55,0.4,0.013,5.508979082107544,381.67,0.01301
55,0.45,0.013065,5.598470687866211,350.62,0.01307
55,0.5,0.013022,5.583284139633179,320.89,0.01307
55,0.55,0.013251,5.654536485671997,331.6,0.01316
55,0.6,0.012782,5.690367221832275,346.1,0.01294
55,0.65,0.012953,5.719809532165527,359.59,0.01301
55,0.7,0.012756,5.773043394088745,374.68,0.01286
55,0.75,0.012766,5.834919214248657,387.83,0.01281
55,0.8,0.012858,5.844187021255493,401.83,0.01295
55,0.85,0.01304,5.898085117340088,416.36,0.01291
55,0.9,0.012864,6.0132365226745605,429.92,0.01293
55,0.95,0.012601,6.071634769439697,444.08,0.01277
55,0.96,0.012719,6.068323373794556,446.84,0.01291
55,0.97,0.012763,6.120508432388306,449.61,0.01291
55,0.98,0.012695,6.156290531158447,452.42,0.0129
55,0.99,0.01278,6.182224988937378,455.38,0.01304
60,0.05,0.012936,5.005909204483032,599.06,0.01296
60,0.1,0.013349,5.043175220489502,573.02,0.0135
60,0.15,0.013479,5.126901149749756,537.1,0.01345
60,0.2,0.013365,5.2018516063690186,505.89,0.01342
60,0.25,0.013203,5.194835186004639,477.02,0.01316
60,0.3,0.012903,5.2495081424713135,443.78,0.01292
60,0.35,0.013086,5.350775957107544,417.02,0.01311
60,0.4,0.013301,5.451308727264404,381.67,0.01317
60,0.45,0.012968,5.449023008346558,350.62,0.01296
60,0.5,0.013159,5.594779014587402,320.89,0.0131
60,0.55,0.01271,5.619723081588745,333.05,0.01283
60,0.6,0.014001,5.5326433181762695,347.82,0.01333
60,0.65,0.012887,5.5980916023254395,361.43,0.01295
60,0.7,0.012955,5.74520468711853,376.55,0.01303
60,0.75,0.013027,5.704535722732544,389.92,0.01311
60,0.8,0.012875,5.781792163848877,404.0,0.01292
60,0.85,0.012898,5.849661827087402,418.65,0.01291
60,0.9,0.012879,5.862459182739258,432.38,0.01294
60,0.95,0.012571,5.905317544937134,446.56,0.01276
60,0.96,0.013,6.056373596191406,449.4,0.01316
60,0.97,0.012712,5.9576451778411865,452.24,0.0129
60,0.98,0.012768,5.987997531890869,455.08,0.01295
60,0.99,0.012859,6.1226279735565186,457.92,0.01306
65,0.05,0.012834,5.075276851654053,599.06,0.01296
65,0.1,0.012908,5.145476818084717,573.02,0.01307
65,0.15,0.01337,5.17167854309082,537.1,0.0134
65,0.2,0.013027,5.271643400192261,505.89,0.01293
65,0.25,0.012871,5.355035781860352,477.02,0.01296
65,0.3,0.013075,5.404850721359253,443.78,0.01308
65,0.35,0.012957,5.44310736656189,417.02,0.01304
65,0.4,0.013151,5.514143705368042,381.67,0.01307
65,0.45,0.013067,5.609815835952759,350.62,0.01311
65,0.5,0.013079,5.625521183013916,320.89,0.01306
65,0.55,0.013014,5.752145767211914,334.19,0.01301
65,0.6,0.012814,5.744678735733032,349.11,0.01292
65,0.65,0.013232,5.759824752807617,362.88,0.01305
65,0.7,0.012972,5.914418697357178,378.05,0.013
65,0.75,0.012752,5.986145257949829,391.48,0.01284
65,0.8,0.012909,5.988632917404175,405.61,0.01295
65,0.85,0.012796,6.07186484336853,420.32,0.01295
65,0.9,0.012762,6.1450488567352295,434.11,0.0129
65,0.95,0.012729,6.178747653961182,448.4,0.01288
65,0.96,0.012891,6.229485273361206,451.45,0.01304
65,0.97,0.012569,6.23818302154541,454.17,0.01278
65,0.98,0.012777,6.224004745483398,457.02,0.013
65,0.99,0.01275,6.226592540740967,460.03,0.01298
70,0.05,0.013015,4.942530393600464,599.06,0.01311
70,0.1,0.014299,5.093283414840698,573.02,0.01419
70,0.15,0.013037,5.022576332092285,537.1,0.01304
70,0.2,0.012817,5.192657947540283,505.89,0.01293
70,0.25,0.013396,5.331911325454712,477.02,0.01334
70,0.3,0.013377,5.308323860168457,443.78,0.0134
70,0.35,0.0131,5.429896116256714,417.02,0.01305
70,0.4,0.01359,5.409931659698486,381.67,0.01339
70,0.45,0.012961,5.611651182174683,350.62,0.01299
70,0.5,0.013046,5.5339977741241455,321.04,0.01298
70,0.55,0.013104,5.584770679473877,334.89,0.01304
70,0.6,0.012836,5.698882818222046,349.63,0.01292
70,0.65,0.013234,5.7626941204071045,363.5,0.01313
70,0.7,0.012961,5.8093695640563965,378.98,0.01298
70,0.75,0.012976,5.858591318130493,392.32,0.01302
70,0.8,0.012889,5.942747354507446,406.46,0.013
70,0.85,0.012913,5.966585874557495,421.46,0.01295
70,0.9,0.012809,6.066936254501343,435.35,0.01293
70,0.95,0.012838,6.169900178909302,449.51,0.01301
70,0.96,0.012797,6.17222785949707,452.48,0.01297
70,0.97,0.012826,6.186736106872559,455.44,0.01297
70,0.98,0.012856,6.2946693897247314,458.41,0.01308
70,0.99,0.012683,6.215900182723999,461.18,0.01294
75,0.05,0.013639,5.014157772064209,599.06,0.01384
75,0.1,0.012991,5.12650203704834,573.02,0.013
75,0.15,0.013356,5.061533451080322,537.1,0.01335
75,0.2,0.012883,5.167004108428955,505.89,0.0129
75,0.25,0.012968,5.318233013153076,477.02,0.01306
75,0.3,0.013139,5.3185436725616455,443.78,0.01315
75,0.35,0.013805,5.422138690948486,417.02,0.01354
75,0.4,0.012764,5.463586091995239,381.67,0.0129
75,0.45,0.013105,5.586160659790039,350.62,0.01317
75,0.5,0.012853,5.546869993209839,322.02,0.01299
75,0.55,0.013049,5.546635866165161,335.95,0.01308
75,0.6,0.012826,5.64889931678772,350.96,0.01295
75,0.65,0.013685,5.590918064117432,364.82,0.01322
75,0.7,0.012988,5.786358833312988,380.18,0.01314
75,0.75,0.012962,5.800983667373657,393.79,0.01303
75,0.8,0.012655,5.887155294418335,408.11,0.01282
75,0.85,0.013123,5.911590099334717,423.01,0.01309
75,0.9,0.012845,6.020079851150513,436.97,0.01294
75,0.95,0.012782,6.208160877227783,451.41,0.01287
