Batch Size,Sequential Prop,Average Sequential Loss,Total Training Time,Total Peak Memory,Test Loss
20,0.5,0.009057,9.145408630371094,1306.58,0.00966
20,0.55,0.00896,9.148245573043823,1369.47,0.00958
20,0.6,0.009084,9.056945085525513,1432.86,0.00967
20,0.65,0.008857,9.175590515136719,1495.25,0.00947
20,0.7,0.008761,9.326328754425049,1558.14,0.0094
20,0.75,0.00879,9.378751039505005,1622.79,0.00944
20,0.8,0.009069,9.516731977462769,1684.93,0.00977
20,0.85,0.009025,9.552623510360718,1747.38,0.00975
20,0.9,0.009044,9.755212545394897,1810.08,0.00985
20,0.95,0.009964,9.848222970962524,1873.16,0.01087
20,0.96,0.009997,9.927228927612305,1885.18,0.01094
20,0.97,0.010471,9.904471397399902,1897.75,0.01144
20,0.98,0.011328,10.14038634300232,1911.21,0.01236
20,0.99,0.014313,10.080869674682617,1922.91,0.01546
25,0.05,0.008961,8.461550235748291,2121.01,0.00944
25,0.1,0.00888,8.691121101379395,2009.38,0.00954
25,0.15,0.009078,8.507144451141357,1899.51,0.00958
25,0.2,0.009012,8.618019104003906,1796.13,0.00947
25,0.25,0.009019,8.715463638305664,1684.13,0.00954
25,0.3,0.008869,8.666787147521973,1572.63,0.00942
25,0.35,0.008885,8.771051168441772,1462.88,0.00945
25,0.4,0.008854,8.752156734466553,1356.13,0.00945
25,0.45,0.009211,8.828304052352905,1244.13,0.00968
25,0.5,0.008947,8.900799036026001,1306.72,0.00954
25,0.55,0.008975,8.886658906936646,1369.61,0.00957
25,0.6,0.008986,8.938122272491455,1433.0,0.00961
25,0.65,0.008888,8.92349910736084,1495.39,0.00949
25,0.7,0.009169,9.077632665634155,1558.28,0.00977
25,0.75,0.00873,9.133627891540527,1622.92,0.00939
25,0.8,0.009051,9.193249464035034,1685.06,0.00975
25,0.85,0.00918,9.231705665588379,1747.52,0.00992
25,0.9,0.00922,9.23579478263855,1810.22,0.01002
25,0.95,0.009567,9.410988807678223,1873.3,0.01047
25,0.96,0.009872,9.26358962059021,1885.31,0.01081
25,0.97,0.010628,9.294912576675415,1897.89,0.01161
25,0.98,0.011343,9.358885526657104,1911.34,0.0124
25,0.99,0.014356,9.569759845733643,1923.05,0.01557
30,0.05,0.008961,8.452578783035278,2121.01,0.00958
30,0.1,0.009114,8.479413032531738,2009.38,0.00964
30,0.15,0.009044,8.382648468017578,1899.51,0.00961
30,0.2,0.009228,8.58397889137268,1796.13,0.00968
30,0.25,0.008899,8.565597772598267,1684.13,0.00948
30,0.3,0.009191,8.587028741836548,1572.63,0.00972
30,0.35,0.008921,8.70372223854065,1462.88,0.00952
30,0.4,0.008812,8.653470277786255,1356.13,0.00933
30,0.45,0.008748,8.597690343856812,1245.39,0.00932
30,0.5,0.008873,8.78674840927124,1308.16,0.00947
30,0.55,0.008791,8.655704975128174,1371.18,0.0094
30,0.6,0.009041,8.731042385101318,1434.7,0.00962
30,0.65,0.008688,8.683454513549805,1497.22,0.00933
30,0.7,0.008912,8.830927610397339,1560.24,0.00955
30,0.75,0.008884,8.745188236236572,1625.01,0.00957
30,0.8,0.008705,8.820552110671997,1687.28,0.00945
30,0.85,0.009103,8.945844650268555,1749.86,0.00986
30,0.9,0.009343,8.920172452926636,1812.7,0.01015
30,0.95,0.009655,9.011418581008911,1875.91,0.0106
30,0.96,0.010001,8.996649742126465,1887.95,0.01093
30,0.97,0.010472,9.04798936843872,1900.55,0.01147
30,0.98,0.011325,9.143580198287964,1914.03,0.01237
30,0.99,0.014564,9.348539352416992,1925.76,0.0157
35,0.05,0.009047,8.467520236968994,2121.01,0.00953
35,0.1,0.008932,8.571197748184204,2009.38,0.00942
35,0.15,0.008833,8.58296823501587,1899.51,0.00939
35,0.2,0.008908,8.531084060668945,1796.13,0.00942
35,0.25,0.009058,8.639243364334106,1684.13,0.00958
35,0.3,0.008803,8.677161693572998,1572.63,0.0094
35,0.35,0.00906,8.783382892608643,1462.88,0.00956
35,0.4,0.00889,8.93702483177185,1356.13,0.00946
35,0.45,0.008833,8.776781558990479,1245.86,0.00952
35,0.5,0.008737,8.874543905258179,1308.66,0.00927
35,0.55,0.009032,8.818697929382324,1371.72,0.00961
35,0.6,0.008893,8.963428020477295,1435.28,0.00951
35,0.65,0.008748,8.96071743965149,1497.84,0.00936
35,0.7,0.008782,8.942567348480225,1560.9,0.00945
35,0.75,0.008988,9.036056995391846,1625.71,0.00966
35,0.8,0.008995,9.294105768203735,1688.01,0.00971
35,0.85,0.008884,9.385686159133911,1750.63,0.00961
35,0.9,0.009306,9.49053955078125,1813.5,0.01014
35,0.95,0.009726,9.57491135597229,1876.75,0.01066
35,0.96,0.009838,9.49297308921814,1888.8,0.01079
35,0.97,0.010385,9.525940656661987,1901.41,0.01136
35,0.98,0.011058,9.645405769348145,1914.9,0.01213
35,0.99,0.014636,9.71047067642212,1926.63,0.01578
40,0.05,0.009024,8.51278281211853,2121.01,0.00954
40,0.1,0.008891,8.645141363143921,2009.38,0.00947
40,0.15,0.00897,8.524405002593994,1899.51,0.00948
40,0.2,0.008899,8.557281017303467,1796.13,0.00948
40,0.25,0.008926,8.503267526626587,1684.13,0.00949
40,0.3,0.008847,8.613897323608398,1572.63,0.00943
40,0.35,0.009227,8.658146858215332,1462.88,0.00977
40,0.4,0.009042,8.712767839431763,1356.13,0.00956
40,0.45,0.009072,8.695687770843506,1246.69,0.00958
40,0.5,0.008937,8.639482975006104,1309.57,0.0095
40,0.55,0.00882,8.623887777328491,1372.71,0.00935
40,0.6,0.008896,8.7708158493042,1436.34,0.00948
40,0.65,0.008879,8.85950779914856,1498.97,0.00955
40,0.7,0.008819,8.959670782089233,1562.11,0.00947
40,0.75,0.008911,8.939484119415283,1626.99,0.00953
40,0.8,0.008976,9.033700704574585,1689.38,0.00971
40,0.85,0.009129,9.138330459594727,1752.08,0.00984
40,0.9,0.009091,9.312700748443604,1815.02,0.00991
40,0.95,0.009642,9.374933242797852,1878.35,0.01054
40,0.96,0.009799,9.201715230941772,1890.41,0.01075
40,0.97,0.010166,9.282392024993896,1903.04,0.01119
40,0.98,0.011273,9.359910249710083,1916.54,0.0123
40,0.99,0.014284,9.517205476760864,1928.29,0.01541
45,0.05,0.008933,8.49425745010376,2121.01,0.00946
45,0.1,0.009123,8.489817142486572,2009.38,0.00959
45,0.15,0.009153,8.50141978263855,1899.51,0.00971
45,0.2,0.009195,8.514633655548096,1796.13,0.00973
45,0.25,0.008971,8.50595736503601,1684.13,0.00952
45,0.3,0.008905,8.515135765075684,1572.63,0.00943
45,0.35,0.008809,8.686179399490356,1462.88,0.00943
45,0.4,0.008957,8.646184206008911,1356.13,0.00958
45,0.45,0.008931,8.545986413955688,1247.36,0.00954
45,0.5,0.00887,8.710870027542114,1310.3,0.00943
45,0.55,0.008793,8.707273483276367,1373.5,0.00941
45,0.6,0.009074,8.580077648162842,1437.19,0.0097
45,0.65,0.009047,8.668200731277466,1499.88,0.00966
45,0.7,0.008931,8.793784141540527,1563.08,0.00956
45,0.75,0.00886,8.847124814987183,1628.02,0.00957
45,0.8,0.009008,8.877102613449097,1690.47,0.00974
45,0.85,0.008991,8.974547624588013,1753.22,0.00976
45,0.9,0.009071,9.08034062385559,1816.23,0.00986
45,0.95,0.009729,9.162085056304932,1879.61,0.01066
45,0.96,0.009723,9.141278266906738,1891.69,0.01068
45,0.97,0.010299,9.181606531143188,1904.33,0.01128
45,0.98,0.011492,9.306836366653442,1917.84,0.01251
45,0.99,0.014389,9.308509588241577,1929.61,0.01551
50,0.05,0.009034,8.470497608184814,2121.01,0.00982
50,0.1,0.008679,8.538922786712646,2009.38,0.00927
50,0.15,0.009144,8.490829706192017,1899.51,0.00961
50,0.2,0.009027,8.486900806427002,1796.13,0.00951
50,0.25,0.009036,8.517359495162964,1684.13,0.00959
50,0.3,0.008634,8.595073223114014,1572.63,0.00923
50,0.35,0.008774,8.666642665863037,1462.88,0.00937
50,0.4,0.00872,8.52261209487915,1356.13,0.00932
50,0.45,0.00909,8.616858005523682,1248.28,0.00965
50,0.5,0.008869,8.50686001777649,1311.31,0.00945
50,0.55,0.008965,8.58200454711914,1374.59,0.00958
50,0.6,0.008863,8.5248384475708,1438.37,0.00948
50,0.65,0.008959,8.6151442527771,1501.15,0.00957
50,0.7,0.00882,8.600440740585327,1564.43,0.00946
50,0.75,0.008795,8.60244369506836,1629.46,0.00945
50,0.8,0.008968,8.838467359542847,1692.0,0.00968
50,0.85,0.009057,8.953052759170532,1754.84,0.00977
50,0.9,0.009144,8.887632131576538,1817.93,0.00995
50,0.95,0.009521,8.952582120895386,1881.4,0.01043
50,0.96,0.009943,8.861527442932129,1893.5,0.01085
50,0.97,0.010255,9.183666944503784,1906.15,0.01126
50,0.98,0.011483,9.171873807907104,1919.68,0.01251
50,0.99,0.014404,9.276996850967407,1931.46,0.01556
55,0.05,0.00892,8.390177488327026,2121.01,0.00931
55,0.1,0.009101,8.487396478652954,2009.38,0.00979
55,0.15,0.008954,8.541868925094604,1899.51,0.00951
55,0.2,0.009084,8.48515009880066,1796.13,0.00956
55,0.25,0.008906,8.442595481872559,1684.13,0.00947
55,0.3,0.008731,8.598800659179688,1572.63,0.00937
55,0.35,0.008935,8.525350332260132,1462.88,0.00952
55,0.4,0.009015,8.56816291809082,1356.13,0.00957
55,0.45,0.009027,8.636664867401123,1249.05,0.00954
55,0.5,0.008945,8.437453508377075,1312.15,0.00951
55,0.55,0.008877,8.526368141174316,1375.51,0.0095
55,0.6,0.009064,8.474953889846802,1439.36,0.00963
55,0.65,0.009137,8.520526885986328,1502.21,0.00971
55,0.7,0.008877,8.500575304031372,1565.56,0.00952
55,0.75,0.008795,8.496679067611694,1630.66,0.00948
55,0.8,0.00893,8.551427364349365,1693.27,0.00965
55,0.85,0.008855,8.798965215682983,1756.18,0.0096
55,0.9,0.009301,8.896589994430542,1819.34,0.01007
55,0.95,0.00976,8.94196343421936,1882.89,0.0107
55,0.96,0.009824,9.039291858673096,1894.99,0.01076
55,0.97,0.010638,8.911796569824219,1907.66,0.0116
55,0.98,0.01155,9.051737308502197,1921.21,0.01255
55,0.99,0.014471,9.115996837615967,1933.01,0.01564
60,0.05,0.008806,8.570956945419312,2121.01,0.00945
60,0.1,0.009066,8.422499418258667,2009.38,0.0095
60,0.15,0.009108,8.520527124404907,1899.51,0.00949
60,0.2,0.009076,8.47848391532898,1796.13,0.00954
60,0.25,0.008822,8.463066101074219,1684.13,0.0095
60,0.3,0.008874,8.480077981948853,1572.63,0.00949
60,0.35,0.008937,8.475090980529785,1462.88,0.00948
60,0.4,0.008854,8.519920825958252,1356.13,0.00951
60,0.45,0.008847,8.54521131515503,1250.02,0.00943
60,0.5,0.008919,8.507035732269287,1313.2,0.00951
60,0.55,0.008919,8.26587176322937,1376.65,0.00951
60,0.6,0.008878,8.503555297851562,1440.6,0.0095
60,0.65,0.009011,8.446941375732422,1503.54,0.00957
60,0.7,0.008791,8.603048324584961,1566.98,0.00947
60,0.75,0.008918,8.437976837158203,1632.18,0.00955
60,0.8,0.008838,8.542489528656006,1694.87,0.0095
60,0.85,0.0091,8.770656108856201,1757.87,0.00986
60,0.9,0.009141,8.746824502944946,1821.14,0.00994
60,0.95,0.009642,8.627813577651978,1884.76,0.01057
60,0.96,0.009996,8.786017417907715,1896.89,0.01092
60,0.97,0.01031,8.81890869140625,1909.58,0.01129
60,0.98,0.011265,8.88445234298706,1923.14,0.01231
60,0.99,0.014264,9.027543306350708,1934.96,0.0154
65,0.05,0.008643,8.381649494171143,2121.01,0.0093
65,0.1,0.009068,8.540750503540039,2009.38,0.00966
65,0.15,0.009016,8.540722131729126,1899.51,0.00952
65,0.2,0.00907,8.574787616729736,1796.13,0.00956
65,0.25,0.00882,8.492550611495972,1684.13,0.00936
65,0.3,0.008685,8.56878113746643,1572.63,0.00935
65,0.35,0.008926,8.600214719772339,1462.88,0.0095
65,0.4,0.008907,8.775197982788086,1356.13,0.00953
65,0.45,0.009126,8.5869722366333,1250.85,0.00964
65,0.5,0.008988,8.666508436203003,1314.12,0.00953
65,0.55,0.009041,8.745614051818848,1377.64,0.00961
65,0.6,0.00887,8.709422826766968,1441.66,0.00947
65,0.65,0.008719,8.659631729125977,1504.69,0.00937
65,0.7,0.00887,8.724719762802124,1568.2,0.00951
65,0.75,0.008916,8.6627037525177,1633.47,0.00959
65,0.8,0.008981,8.620668411254883,1696.25,0.00965
65,0.85,0.008934,8.799941778182983,1759.33,0.0097
65,0.9,0.008889,8.94174575805664,1822.67,0.00973
65,0.95,0.009555,8.842110633850098,1886.37,0.01045
65,0.96,0.009801,8.89096999168396,1898.52,0.01073
