Batch Size,Sequential Prop,Average Sequential Loss,Total Training Time,Total Peak Memory,Test Loss
1,0.99,0.014418,43.84204697608948,66.66,0.0199
1,0.97,0.01039,42.956310749053955,105.75,0.0161
1,0.95,0.009466,42.22531700134277,151.94,0.01521
10,0.99,0.014518,12.233320236206055,1918.77,0.01998
30,0.5,0.009073,8.764588832855225,1308.16,0.01449
