Batch Size,Sequential Prop,Average Sequential Loss,Total Training Time,Total Peak Memory,Test Loss
90,0.2,0.010585,5.099751234054565,505.89,0.01037
90,0.25,0.010544,5.252940893173218,477.02,0.01036
90,0.3,0.010552,5.187105178833008,443.78,0.01042
90,0.35,0.010668,5.313891172409058,417.02,0.01053
90,0.4,0.010452,5.30430269241333,381.67,0.01031
90,0.45,0.01066,5.4745283126831055,350.62,0.0105
90,0.5,0.010596,5.44262433052063,324.88,0.01041
90,0.55,0.010555,5.571232080459595,339.11,0.01033
90,0.6,0.010573,5.537122488021851,354.7,0.01038
90,0.65,0.010557,5.545583248138428,368.55,0.01038
90,0.7,0.010531,5.593173503875732,384.22,0.01037
90,0.75,0.010683,5.691805362701416,398.4,0.01052
90,0.8,0.010517,5.753332853317261,412.72,0.01033
90,0.85,0.01049,5.766978979110718,427.92,0.01033
90,0.9,0.010472,5.833142280578613,442.46,0.01031
90,0.95,0.010559,5.942411184310913,456.89,0.01044
90,0.96,0.010439,5.925795555114746,460.13,0.01037
90,0.97,0.010372,5.946988344192505,462.79,0.01024
90,0.98,0.010414,5.97771692276001,465.72,0.01033
90,0.99,0.010618,5.923869848251343,468.97,0.01057
95,0.05,0.010808,5.087200164794922,599.06,0.01046
95,0.1,0.010877,5.080167770385742,573.02,0.01063
95,0.15,0.010638,5.099506855010986,537.1,0.01041
95,0.2,0.010563,5.250258684158325,505.89,0.01037
95,0.25,0.010629,5.1958208084106445,477.02,0.01047
95,0.3,0.010742,5.220762014389038,443.78,0.01057
95,0.35,0.010621,5.249701261520386,417.02,0.01042
95,0.4,0.010509,5.32457709312439,381.67,0.01032
95,0.45,0.01055,5.433786392211914,350.62,0.01036
95,0.5,0.010636,5.452140808105469,325.6,0.01048
95,0.55,0.010548,5.558931827545166,340.13,0.01035
95,0.6,0.010644,5.52671217918396,355.46,0.01044
95,0.65,0.010594,5.539267063140869,369.43,0.01041
95,0.7,0.010609,5.5982277393341064,385.25,0.01039
95,0.75,0.010572,5.61645245552063,399.46,0.01041
95,0.8,0.010606,5.694797039031982,414.0,0.01045
95,0.85,0.010597,5.731374263763428,429.02,0.01044
95,0.9,0.010527,5.784495115280151,443.53,0.01039
95,0.95,0.010558,5.8432440757751465,458.57,0.01045
95,0.96,0.010509,5.818808317184448,461.48,0.01035
95,0.97,0.010632,5.8323915004730225,464.39,0.01052
95,0.98,0.010492,5.82642674446106,467.3,0.0104
95,0.99,0.010418,5.827711820602417,470.21,0.01031
100,0.05,0.010768,5.038524627685547,599.06,0.01056
100,0.1,0.010431,5.075633764266968,573.02,0.01037
100,0.15,0.010454,5.088458061218262,537.1,0.01029
100,0.2,0.010664,5.236027002334595,505.89,0.01051
100,0.25,0.010472,5.267993211746216,477.02,0.01033
100,0.3,0.010597,5.321151971817017,443.78,0.01046
100,0.35,0.010654,5.325486421585083,417.02,0.01048
100,0.4,0.010626,5.433095693588257,381.67,0.01046
100,0.45,0.010473,5.516035318374634,350.62,0.01031
100,0.5,0.010508,5.537679672241211,327.11,0.01035
100,0.55,0.010642,5.628532648086548,341.51,0.01051
100,0.6,0.010622,5.598276853561401,356.99,0.01047
100,0.65,0.010817,5.67568564414978,371.31,0.01066
100,0.7,0.010621,5.751708507537842,387.14,0.01045
100,0.75,0.010681,5.7393035888671875,401.22,0.0105
100,0.8,0.010404,5.828502893447876,416.01,0.01025
100,0.85,0.010657,5.95568060874939,431.38,0.01047
100,0.9,0.010637,5.936604738235474,445.81,0.01048
100,0.95,0.010411,6.0163795948028564,460.71,0.01029
100,0.96,0.010348,6.062959671020508,463.49,0.01024
100,0.97,0.010595,6.115436553955078,466.27,0.01046
100,0.98,0.010491,6.060096263885498,469.26,0.01039
100,0.99,0.010531,6.108958721160889,472.44,0.01047
1,0.05,0.010839,6.271945238113403,599.06,0.01063
1,0.1,0.01065,7.654651641845703,573.02,0.01038
1,0.15,0.010588,8.862873554229736,537.1,0.01034
1,0.2,0.010565,10.183557033538818,505.89,0.0104
1,0.25,0.010712,11.550944566726685,477.02,0.01056
1,0.3,0.010673,12.87800407409668,443.78,0.01047
1,0.35,0.010698,14.055330991744995,417.02,0.01047
1,0.4,0.010765,15.41360092163086,381.67,0.01056
1,0.45,0.010757,16.60062074661255,350.62,0.01049
1,0.5,0.010646,18.07851791381836,320.89,0.0104
1,0.55,0.010802,19.098560094833374,288.51,0.0106
1,0.6,0.010783,20.406375885009766,259.77,0.01059
1,0.65,0.010641,21.696735382080078,226.4,0.01047
1,0.7,0.010498,22.8884379863739,199.08,0.01034
1,0.75,0.010682,24.558433532714844,164.89,0.01053
1,0.8,0.010653,25.781760454177856,133.24,0.01046
1,0.85,0.010527,26.703057527542114,104.05,0.01039
1,0.9,0.010521,27.80742383003235,71.13,0.01035
1,0.95,0.010398,29.83225679397583,40.07,0.01029
1,0.96,0.010551,29.11529779434204,34.25,0.01043
1,0.97,0.010398,29.68546414375305,27.65,0.0103
1,0.98,0.010534,30.186086416244507,21.83,0.01044
1,0.99,0.010451,30.415722846984863,15.23,0.01035
2,0.05,0.010782,5.976259231567383,599.06,0.0106
2,0.1,0.010581,7.0784361362457275,573.02,0.01045
2,0.15,0.010708,8.17329740524292,537.1,0.01047
2,0.2,0.010528,9.107943058013916,505.89,0.01034
2,0.25,0.010792,10.249057054519653,477.02,0.01058
2,0.3,0.010452,11.275216102600098,443.78,0.01024
2,0.35,0.010629,12.277687788009644,417.02,0.01042
2,0.4,0.010758,13.226199626922607,381.67,0.01055
2,0.45,0.010507,14.413797378540039,350.62,0.01036
2,0.5,0.010845,15.361969709396362,327.79,0.01071
2,0.55,0.010824,16.41404700279236,342.37,0.01058
2,0.6,0.010464,17.569742679595947,358.04,0.01028
2,0.65,0.010618,18.34885883331299,372.55,0.0104
2,0.7,0.010617,19.4638454914093,388.57,0.01047
2,0.75,0.01075,20.501084804534912,402.83,0.01057
2,0.8,0.010568,21.726577520370483,417.81,0.0104
2,0.85,0.01044,22.709238052368164,433.37,0.01026
2,0.9,0.01067,23.540915489196777,447.99,0.01053
2,0.95,0.010535,24.62215280532837,463.07,0.01038
2,0.96,0.010604,25.109180212020874,466.09,0.01052
2,0.97,0.010624,24.784602403640747,469.11,0.01051
2,0.98,0.010495,25.557360410690308,472.13,0.01041
2,0.99,0.010425,25.640153884887695,475.15,0.01031
3,0.05,0.010531,5.607510566711426,599.06,0.0104
3,0.1,0.01059,6.322923183441162,573.02,0.01041
3,0.15,0.010501,7.002716779708862,537.1,0.01037
3,0.2,0.010641,7.791098117828369,505.89,0.01041
3,0.25,0.010613,8.502375602722168,477.02,0.01048
3,0.3,0.010485,9.245985507965088,443.78,0.01037
3,0.35,0.010589,9.994115114212036,417.02,0.0104
3,0.4,0.0106,10.668849229812622,381.67,0.01039
3,0.45,0.0105,11.361552715301514,350.62,0.01031
3,0.5,0.010818,12.052377462387085,320.89,0.01059
3,0.55,0.01065,12.654295444488525,333.78,0.01045
3,0.6,0.010704,13.498724699020386,348.67,0.0105
3,0.65,0.010731,14.298122882843018,362.4,0.01055
3,0.7,0.010631,14.837989568710327,377.64,0.01042
3,0.75,0.010558,15.575868606567383,391.12,0.01042
3,0.8,0.010796,16.274203062057495,405.32,0.01059
3,0.85,0.010501,16.935587882995605,420.09,0.01034
3,0.9,0.010482,17.683077096939087,433.93,0.01031
3,0.95,0.010641,18.38857626914978,448.24,0.01053
3,0.96,0.010449,18.676677703857422,451.1,0.01033
3,0.97,0.010456,18.666382312774658,453.96,0.01036
3,0.98,0.010609,19.01328420639038,456.82,0.01051
3,0.99,0.010378,19.070568799972534,459.68,0.0103
4,0.05,0.01063,5.432785987854004,599.06,0.01046
4,0.1,0.010646,6.0536816120147705,573.02,0.01046
4,0.15,0.010761,6.466040134429932,537.1,0.01053
4,0.2,0.010626,7.02147364616394,505.89,0.01049
4,0.25,0.010537,7.600574254989624,477.02,0.01032
4,0.3,0.010824,8.108319520950317,443.78,0.01062
4,0.35,0.010605,8.82106065750122,417.02,0.01042
4,0.4,0.010528,9.224194765090942,381.67,0.01033
4,0.45,0.010661,9.62425971031189,350.62,0.01051
4,0.5,0.010693,10.24715518951416,320.89,0.0105
4,0.55,0.010736,10.945191621780396,329.49,0.01052
4,0.6,0.010553,11.350152492523193,343.99,0.01037
4,0.65,0.010539,11.983256340026855,357.33,0.01034
4,0.7,0.010623,12.486127614974976,372.18,0.01048
4,0.75,0.010667,12.995963335037231,385.27,0.0105
4,0.8,0.01071,13.499390602111816,399.07,0.01055
4,0.85,0.010744,14.068212747573853,413.46,0.01059
4,0.9,0.010608,14.618912696838379,426.91,0.01047
4,0.95,0.010509,15.062702417373657,440.82,0.01037
4,0.96,0.010627,15.158234119415283,443.6,0.0105
4,0.97,0.010589,15.404191732406616,446.39,0.01048
4,0.98,0.01053,15.290827989578247,449.17,0.0104
4,0.99,0.010439,15.454739570617676,451.95,0.01035
5,0.05,0.010419,5.440223693847656,599.06,0.01029
5,0.1,0.010523,5.800337314605713,573.02,0.01039
5,0.15,0.010584,6.202927350997925,537.1,0.01048
5,0.2,0.010742,6.655691623687744,505.89,0.01052
5,0.25,0.010702,7.132903337478638,477.02,0.01048
5,0.3,0.010673,7.5877604484558105,443.78,0.01052
5,0.35,0.010616,7.94332480430603,417.02,0.01038
5,0.4,0.010661,8.34653902053833,381.67,0.01044
5,0.45,0.010379,8.774546384811401,350.62,0.01023
5,0.5,0.010657,9.156366348266602,320.89,0.01048
5,0.55,0.010641,9.81307077407837,326.92,0.01045
5,0.6,0.01057,10.123928308486938,341.18,0.01039
5,0.65,0.010502,10.67288851737976,354.29,0.0103
5,0.7,0.010618,10.952379941940308,368.9,0.01041
5,0.75,0.010626,11.482581853866577,381.76,0.01045
5,0.8,0.010655,11.842023611068726,395.33,0.0105
5,0.85,0.010636,12.279283046722412,409.48,0.01049
5,0.9,0.01057,12.733452081680298,422.69,0.01045
5,0.95,0.010414,13.27630352973938,436.38,0.01028
5,0.96,0.01066,13.209860801696777,439.11,0.01054
5,0.97,0.010619,13.403725385665894,441.85,0.01051
5,0.98,0.010695,13.50436806678772,444.58,0.01059
5,0.99,0.010517,13.321152210235596,447.32,0.01045
10,0.05,0.010558,5.192732810974121,599.06,0.01037
10,0.1,0.010793,5.424496412277222,573.02,0.0106
10,0.15,0.010592,5.680569887161255,537.1,0.01037
10,0.2,0.010726,5.841007947921753,505.89,0.01049
10,0.25,0.010633,6.105495929718018,477.02,0.0104
10,0.3,0.010638,6.313721418380737,443.78,0.01041
10,0.35,0.01069,6.4856603145599365,417.02,0.01049
10,0.4,0.010735,6.836889743804932,381.67,0.0105
10,0.45,0.010557,6.896923542022705,350.62,0.01038
10,0.5,0.010517,7.1642210483551025,320.89,0.01036
10,0.55,0.010588,7.353601932525635,324.38,0.01046
10,0.6,0.010569,7.7156994342803955,338.4,0.01036
10,0.65,0.010782,7.86668062210083,351.27,0.01059
10,0.7,0.010656,8.060235977172852,365.65,0.01047
10,0.75,0.010662,8.27819013595581,378.28,0.01049
10,0.8,0.010703,8.502527952194214,391.61,0.01053
10,0.85,0.010589,8.711576461791992,405.53,0.01041
10,0.9,0.010587,8.89922308921814,418.51,0.01043
10,0.95,0.010572,9.119055032730103,431.95,0.01046
10,0.96,0.010357,9.143932342529297,434.64,0.01022
10,0.97,0.01048,9.17679238319397,437.33,0.01039
10,0.98,0.010461,9.182406902313232,440.02,0.01038
10,0.99,0.010418,9.296724081039429,442.71,0.01033
15,0.05,0.010197,5.0923871994018555,599.06,0.01022
15,0.1,0.010615,5.198544263839722,573.02,0.01048
15,0.15,0.010711,5.3722825050354,537.1,0.01048
15,0.2,0.010635,5.501854419708252,505.89,0.0104
15,0.25,0.010834,5.648276329040527,477.02,0.01058
15,0.3,0.010716,5.7882537841796875,443.78,0.01056
15,0.35,0.010683,5.975698947906494,417.02,0.01049
15,0.4,0.010627,6.171066522598267,381.67,0.01041
15,0.45,0.010537,6.185094594955444,350.62,0.01033
15,0.5,0.010474,6.5386269092559814,320.89,0.0103
15,0.55,0.010482,6.475548267364502,323.55,0.01031
15,0.6,0.010503,6.671342134475708,337.5,0.01037
15,0.65,0.01052,6.774186611175537,350.29,0.01032
15,0.7,0.010577,6.937387704849243,364.59,0.01043
15,0.75,0.010594,7.101486682891846,377.14,0.01042
15,0.8,0.010633,7.181852340698242,390.39,0.01045
15,0.85,0.0105,7.389989137649536,404.23,0.01037
15,0.9,0.010606,7.51191258430481,417.13,0.01045
15,0.95,0.010573,7.5955915451049805,430.5,0.01044
15,0.96,0.010631,7.6892616748809814,433.18,0.01052
15,0.97,0.010643,7.665829658508301,435.85,0.01054
15,0.98,0.010523,7.738400459289551,438.52,0.01042
15,0.99,0.010386,7.769940614700317,441.2,0.0103
20,0.05,0.010512,5.016690254211426,599.06,0.01049
20,0.1,0.010476,5.282958745956421,573.02,0.01039
20,0.15,0.0107,5.341005325317383,537.1,0.01043
20,0.2,0.010624,5.356993675231934,505.89,0.0104
20,0.25,0.010695,5.540726184844971,477.02,0.01055
20,0.3,0.010657,5.6037917137146,443.78,0.01045
20,0.35,0.010549,5.707716941833496,417.02,0.01042
20,0.4,0.010624,5.75281286239624,381.67,0.01045
20,0.45,0.010484,5.990283012390137,350.62,0.01029
20,0.5,0.010658,6.154987573623657,320.89,0.01047
20,0.55,0.010621,6.168508529663086,325.73,0.01046
20,0.6,0.010587,6.20021653175354,339.87,0.01037
20,0.65,0.010581,6.389121770858765,352.86,0.01039
20,0.7,0.010858,6.371781349182129,367.36,0.01069
20,0.75,0.010601,6.4525978565216064,380.1,0.01039
20,0.8,0.010469,6.576593399047852,393.55,0.01028
20,0.85,0.010624,6.7460103034973145,407.58,0.01047
20,0.9,0.010383,6.832123041152954,420.68,0.01024
20,0.95,0.010492,6.8706536293029785,434.25,0.01037
20,0.96,0.010566,6.958721399307251,436.96,0.01048
20,0.97,0.01049,7.07016134262085,439.67,0.01037
20,0.98,0.010378,7.009149074554443,442.38,0.01029
20,0.99,0.010461,7.0014190673828125,445.1,0.01037
25,0.05,0.010613,4.979774236679077,599.06,0.01048
25,0.1,0.010675,5.059070825576782,573.02,0.01046
25,0.15,0.010438,5.237993955612183,537.1,0.01024
25,0.2,0.010575,5.394047260284424,505.89,0.01038
25,0.25,0.010692,5.4113969802856445,477.02,0.01055
25,0.3,0.010679,5.44657301902771,443.78,0.01053
25,0.35,0.010815,5.581384658813477,417.02,0.01053
25,0.4,0.010578,5.634058475494385,381.67,0.01042
25,0.45,0.010579,5.708701133728027,350.62,0.01038
25,0.5,0.010573,5.774500131607056,320.89,0.0104
25,0.55,0.010927,5.830947399139404,326.02,0.01083
25,0.6,0.010507,5.978500604629517,340.19,0.01033
25,0.65,0.010599,6.085769176483154,353.2,0.0104
25,0.7,0.010574,6.083435773849487,367.72,0.01037
25,0.75,0.010592,6.127952814102173,380.48,0.01045
25,0.8,0.010597,6.24775505065918,393.96,0.01041
25,0.85,0.010546,6.313338756561279,408.01,0.01037
25,0.9,0.010519,6.3995020389556885,421.14,0.01039
25,0.95,0.010652,6.529102325439453,434.72,0.01051
25,0.96,0.010594,6.5754477977752686,437.44,0.01048
25,0.97,0.010682,6.53744912147522,440.16,0.01057
25,0.98,0.010553,6.578587770462036,442.88,0.01046
25,0.99,0.010592,6.687686920166016,445.59,0.01053
30,0.05,0.010706,5.132492780685425,599.06,0.01036
30,0.1,0.010785,5.146150588989258,573.02,0.01052
30,0.15,0.010708,5.21739935874939,537.1,0.0105
30,0.2,0.010632,5.157462120056152,505.89,0.01038
30,0.25,0.010582,5.34040904045105,477.02,0.01035
30,0.3,0.010613,5.403160572052002,443.78,0.01044
30,0.35,0.010748,5.539919853210449,417.02,0.01054
30,0.4,0.010524,5.59671950340271,381.67,0.0104
30,0.45,0.01084,5.550892114639282,350.62,0.01065
30,0.5,0.010567,5.689301013946533,320.89,0.01042
30,0.55,0.010615,5.74548864364624,327.08,0.01045
30,0.6,0.010439,5.855111360549927,341.34,0.01026
30,0.65,0.010438,5.747330188751221,354.45,0.01023
30,0.7,0.010628,5.821065187454224,369.06,0.01041
30,0.75,0.010598,5.852198362350464,381.92,0.01041
30,0.8,0.010574,6.06201696395874,395.49,0.01037
30,0.85,0.010637,5.940047979354858,409.64,0.01048
30,0.9,0.010518,6.10970139503479,422.85,0.01038
30,0.95,0.010526,6.203211307525635,436.54,0.01042
30,0.96,0.01059,6.241265535354614,439.27,0.01048
30,0.97,0.010451,6.310972452163696,442.01,0.01039
30,0.98,0.010411,6.339655160903931,444.75,0.01033
30,0.99,0.01041,6.274036884307861,447.48,0.01033
35,0.05,0.010679,5.1341552734375,599.06,0.01046
35,0.1,0.010718,5.204838752746582,573.02,0.01048
35,0.15,0.010601,5.258922576904297,537.1,0.01042
35,0.2,0.010601,5.305030584335327,505.89,0.01039
35,0.25,0.010883,5.4688262939453125,477.02,0.01064
35,0.3,0.010549,5.530068397521973,443.78,0.01039
35,0.35,0.010499,5.698956489562988,417.02,0.01029
35,0.4,0.010619,5.83355188369751,381.67,0.01047
35,0.45,0.010427,5.883651971817017,350.62,0.01025
35,0.5,0.010706,5.945087432861328,320.89,0.0105
35,0.55,0.01062,6.045639991760254,327.85,0.01046
35,0.6,0.010744,6.129928350448608,342.18,0.01056
35,0.65,0.010727,6.253809452056885,355.35,0.01055
35,0.7,0.010694,6.242065191268921,370.03,0.01051
35,0.75,0.01074,6.304527044296265,382.96,0.01057
35,0.8,0.010492,6.4475390911102295,396.6,0.01033
35,0.85,0.010525,6.591955661773682,410.81,0.01036
35,0.9,0.010469,6.686340093612671,424.09,0.01033
35,0.95,0.010552,6.79218053817749,437.84,0.01045
35,0.96,0.010628,6.745569467544556,440.59,0.01054
35,0.97,0.01076,6.76701021194458,443.34,0.01067
35,0.98,0.010584,6.878371953964233,446.09,0.01051
35,0.99,0.01042,6.848562717437744,448.84,0.01034
40,0.05,0.01066,5.012053966522217,599.06,0.01047
40,0.1,0.010723,5.106503486633301,573.02,0.01046
40,0.15,0.010652,5.212896347045898,537.1,0.01047
40,0.2,0.010629,5.299638986587524,505.89,0.01043
40,0.25,0.010741,5.395575761795044,477.02,0.01049
40,0.3,0.010556,5.526822328567505,443.78,0.01038
40,0.35,0.010582,5.555015802383423,417.02,0.01045
40,0.4,0.010697,5.640596389770508,381.67,0.01044
40,0.45,0.010799,5.7856059074401855,350.62,0.01061
40,0.5,0.010739,5.7912561893463135,320.89,0.01056
40,0.55,0.010568,5.923997163772583,328.44,0.0104
40,0.6,0.010714,6.016692876815796,342.81,0.0105
40,0.65,0.01056,6.084505558013916,356.03,0.01036
40,0.7,0.010601,6.051273822784424,370.77,0.01047
40,0.75,0.01055,6.182776689529419,383.74,0.01039
40,0.8,0.010559,6.280324220657349,397.43,0.01038
40,0.85,0.010809,6.2599005699157715,411.7,0.01066
40,0.9,0.010629,6.46258020401001,425.03,0.01048
40,0.95,0.010606,6.526413679122925,438.83,0.01049
40,0.96,0.010678,6.574390888214111,441.59,0.01055
40,0.97,0.010646,6.571277379989624,444.35,0.01053
40,0.98,0.010434,6.59655499458313,447.11,0.01037
40,0.99,0.01049,6.625930070877075,449.87,0.01043
45,0.05,0.01074,5.1142542362213135,599.06,0.01064
45,0.1,0.010609,5.100631952285767,573.02,0.01035
45,0.15,0.010638,5.250758647918701,537.1,0.0104
45,0.2,0.010558,5.230989694595337,505.89,0.01035
45,0.25,0.010654,5.4116058349609375,477.02,0.01051
45,0.3,0.010649,5.408457040786743,443.78,0.01048
45,0.35,0.010618,5.517839193344116,417.02,0.01041
45,0.4,0.010592,5.581651210784912,381.67,0.01041
45,0.45,0.010661,5.678274393081665,350.62,0.01049
45,0.5,0.010579,5.74526047706604,320.89,0.01035
45,0.55,0.010503,5.908475399017334,329.47,0.01029
45,0.6,0.010734,5.773366928100586,343.98,0.01053
45,0.65,0.010626,5.937635183334351,357.25,0.01045
45,0.7,0.010487,5.995243310928345,372.07,0.01037
45,0.75,0.010572,6.100833415985107,385.19,0.0104
45,0.8,0.010515,6.131097793579102,398.92,0.01035
45,0.85,0.010705,6.1965460777282715,413.28,0.01057
45,0.9,0.010802,6.305875301361084,426.75,0.01066
45,0.95,0.010542,6.335785388946533,440.59,0.01043
45,0.96,0.01072,6.473682403564453,443.41,0.01061
45,0.97,0.010583,6.363921165466309,446.15,0.01049
45,0.98,0.010637,6.537877559661865,448.92,0.01053
45,0.99,0.010368,6.485657691955566,451.75,0.01029
50,0.05,0.010475,5.116186141967773,599.06,0.01038
50,0.1,0.010802,5.14457106590271,573.02,0.01055
50,0.15,0.010737,5.197710990905762,537.1,0.01056
50,0.2,0.010581,5.2311906814575195,505.89,0.01033
50,0.25,0.01061,5.363067626953125,477.02,0.01043
50,0.3,0.010518,5.4441564083099365,443.78,0.01028
50,0.35,0.01064,5.4856626987457275,417.02,0.01045
50,0.4,0.010708,5.491486072540283,381.67,0.01054
50,0.45,0.010642,5.59214186668396,350.62,0.01046
50,0.5,0.010568,5.60703182220459,320.89,0.01039
50,0.55,0.010437,5.763369560241699,330.91,0.01023
50,0.6,0.010756,5.706281423568726,345.5,0.01061
50,0.65,0.010564,5.888409852981567,358.93,0.0104
50,0.7,0.010814,5.982381820678711,373.88,0.01063
50,0.75,0.010489,5.9189417362213135,387.06,0.0103
50,0.8,0.010501,6.004743337631226,400.96,0.01034
50,0.85,0.010581,6.162635564804077,415.44,0.01043
50,0.9,0.010485,6.105913877487183,428.98,0.01036
50,0.95,0.010527,6.21935248374939,442.99,0.01041
50,0.96,0.010473,6.223786354064941,445.7,0.01032
50,0.97,0.010638,6.304581165313721,448.5,0.01052
50,0.98,0.010536,6.335096597671509,451.3,0.01045
50,0.99,0.010537,6.247329235076904,454.1,0.01047
55,0.05,0.010937,5.079400300979614,599.06,0.01056
55,0.1,0.010499,5.164365291595459,573.02,0.01038
55,0.15,0.010577,5.08974552154541,537.1,0.01047
55,0.2,0.010633,5.3044586181640625,505.89,0.01046
55,0.25,0.010643,5.26283860206604,477.02,0.01047
55,0.3,0.010529,5.390033960342407,443.78,0.01028
55,0.35,0.010708,5.464978218078613,417.02,0.01049
55,0.4,0.010665,5.450008392333984,381.67,0.01047
55,0.45,0.010667,5.550878524780273,350.62,0.01048
55,0.5,0.01071,5.6432318687438965,320.89,0.01049
55,0.55,0.010685,5.679920434951782,331.6,0.01053
55,0.6,0.010578,5.640734672546387,346.1,0.01039
55,0.65,0.010709,5.749008893966675,359.59,0.01054
55,0.7,0.010712,5.796706676483154,374.68,0.01053
55,0.75,0.010621,5.905036449432373,387.83,0.01045
55,0.8,0.010658,5.908371925354004,401.83,0.01053
55,0.85,0.010563,5.914700984954834,416.36,0.01037
55,0.9,0.010587,6.0931925773620605,429.92,0.01045
55,0.95,0.010555,6.068384408950806,444.08,0.01043
55,0.96,0.010515,6.137270927429199,446.84,0.01038
55,0.97,0.010706,6.156771659851074,449.61,0.01062
55,0.98,0.01057,6.111818790435791,452.42,0.01049
55,0.99,0.010599,6.173896551132202,455.38,0.01051
60,0.05,0.010752,4.99335789680481,599.06,0.01056
60,0.1,0.01076,5.109628438949585,573.02,0.01056
60,0.15,0.010776,5.184821605682373,537.1,0.01054
60,0.2,0.010597,5.240224123001099,505.89,0.01038
60,0.25,0.010597,5.221446990966797,477.02,0.01039
60,0.3,0.010808,5.276479005813599,443.78,0.01063
60,0.35,0.010829,5.406415939331055,417.02,0.01056
60,0.4,0.010812,5.439850568771362,381.67,0.01062
60,0.45,0.010783,5.5287652015686035,350.62,0.01064
60,0.5,0.010642,5.565674543380737,320.89,0.01044
60,0.55,0.010694,5.627986431121826,333.05,0.01052
60,0.6,0.010363,5.592339754104614,347.82,0.01021
60,0.65,0.010531,5.643219947814941,361.43,0.01039
60,0.7,0.010629,5.6579506397247314,376.55,0.0105
60,0.75,0.01057,5.771622896194458,389.92,0.01039
60,0.8,0.01063,5.856234312057495,404.0,0.01047
60,0.85,0.010672,5.892277240753174,418.65,0.01054
60,0.9,0.010493,5.949646234512329,432.38,0.01038
60,0.95,0.010532,6.040841102600098,446.56,0.01041
60,0.96,0.010473,6.059814691543579,449.4,0.01035
60,0.97,0.010432,5.985880136489868,452.24,0.01034
60,0.98,0.010612,6.0280914306640625,455.08,0.01051
60,0.99,0.01044,6.059131383895874,457.92,0.01036
65,0.05,0.010604,5.050539255142212,599.06,0.01034
65,0.1,0.010705,5.181251525878906,573.02,0.01051
65,0.15,0.010405,5.2591023445129395,537.1,0.0103
65,0.2,0.010635,5.252732992172241,505.89,0.01044
65,0.25,0.010608,5.300729990005493,477.02,0.01042
65,0.3,0.010691,5.387347936630249,443.78,0.01053
65,0.35,0.010453,5.495499610900879,417.02,0.01027
65,0.4,0.010485,5.555113792419434,381.67,0.01036
65,0.45,0.010624,5.635027170181274,350.62,0.01042
65,0.5,0.010708,5.636746406555176,320.89,0.01052
65,0.55,0.010557,5.797101259231567,334.19,0.0104
65,0.6,0.010598,5.774282217025757,349.11,0.01039
65,0.65,0.010693,5.752331733703613,362.88,0.01053
65,0.7,0.010709,5.820612192153931,378.05,0.01054
65,0.75,0.010444,5.905594825744629,391.48,0.01026
65,0.8,0.010634,5.982852458953857,405.61,0.01046
65,0.85,0.01052,6.07846736907959,420.32,0.01037
65,0.9,0.010679,6.14970064163208,434.11,0.01056
65,0.95,0.010402,6.2632081508636475,448.4,0.01027
65,0.96,0.010512,6.2031025886535645,451.45,0.0104
65,0.97,0.010652,6.24897837638855,454.17,0.01051
65,0.98,0.010593,6.2268757820129395,457.02,0.01052
65,0.99,0.010413,6.293595552444458,460.03,0.01032
70,0.05,0.010631,5.077532768249512,599.06,0.01044
70,0.1,0.010845,5.086617708206177,573.02,0.01062
70,0.15,0.010527,5.137826204299927,537.1,0.0104
70,0.2,0.010746,5.263149261474609,505.89,0.01055
70,0.25,0.010659,5.255289316177368,477.02,0.01048
70,0.3,0.010621,5.379555702209473,443.78,0.01044
70,0.35,0.010641,5.370636463165283,417.02,0.01048
70,0.4,0.010432,5.441634654998779,381.67,0.01024
70,0.45,0.010607,5.533425331115723,350.62,0.01047
70,0.5,0.010526,5.654907464981079,321.04,0.01032
70,0.55,0.010793,5.76837158203125,334.89,0.01055
70,0.6,0.010763,5.670048475265503,349.63,0.01057
70,0.65,0.010362,5.736051082611084,363.5,0.01021
70,0.7,0.010477,5.83764910697937,378.98,0.01032
70,0.75,0.010549,5.888540267944336,392.32,0.01035
70,0.8,0.010537,5.98671555519104,406.46,0.01034
70,0.85,0.010645,5.955114126205444,421.46,0.01048
70,0.9,0.010473,6.040775299072266,435.35,0.01036
70,0.95,0.010648,6.166616678237915,449.51,0.01057
70,0.96,0.010622,6.242323875427246,452.48,0.0105
70,0.97,0.010531,6.172713756561279,455.44,0.01044
70,0.98,0.010594,6.187933444976807,458.41,0.01051
70,0.99,0.010468,6.215312719345093,461.18,0.01039
75,0.05,0.010705,5.07942533493042,599.06,0.0106
75,0.1,0.010604,5.069856405258179,573.02,0.01037
75,0.15,0.010401,5.141165733337402,537.1,0.01028
75,0.2,0.010598,5.307904243469238,505.89,0.01051
75,0.25,0.010788,5.281962156295776,477.02,0.01061
75,0.3,0.010667,5.276599168777466,443.78,0.0105
75,0.35,0.010675,5.398004055023193,417.02,0.01051
75,0.4,0.01045,5.470032691955566,381.67,0.01026
75,0.45,0.010542,5.512574911117554,350.62,0.01037
75,0.5,0.010777,5.562111139297485,322.02,0.01061
75,0.55,0.010736,5.622604846954346,335.95,0.01056
75,0.6,0.010681,5.680986642837524,350.96,0.01049
75,0.65,0.010563,5.6721014976501465,364.82,0.01039
75,0.7,0.010589,5.6843955516815186,380.18,0.0104
75,0.75,0.010686,5.782076835632324,393.79,0.01051
75,0.8,0.01073,5.849692106246948,408.11,0.01059
