Batch Size,Sequential Prop,Average Sequential Loss,Total Training Time,Total Peak Memory,Test Loss
10,0.45,0.007807,9.893839359283447,1244.13,0.00806
10,0.5,0.007554,10.291743755340576,1304.36,0.00787
10,0.55,0.0078,10.323758363723755,1367.05,0.00813
10,0.6,0.007658,10.42658519744873,1430.25,0.00803
10,0.65,0.007729,10.687558650970459,1492.44,0.00812
10,0.7,0.007608,10.882460594177246,1555.14,0.00799
10,0.75,0.007675,11.194743394851685,1619.58,0.00806
10,0.8,0.007583,11.222758054733276,1681.53,0.00799
10,0.85,0.007662,11.45973801612854,1743.79,0.00811
10,0.9,0.007772,11.696945667266846,1806.29,0.00832
10,0.95,0.008292,11.811692476272583,1869.18,0.0089
10,0.96,0.008391,12.006517171859741,1881.15,0.00901
10,0.97,0.008853,12.043207168579102,1893.69,0.00953
10,0.98,0.009738,12.098960876464844,1907.11,0.01045
10,0.99,0.013099,12.232186555862427,1918.77,0.01384
15,0.05,0.007664,8.465253353118896,2121.01,0.00799
15,0.1,0.007727,8.636737823486328,2009.38,0.00799
15,0.15,0.007707,8.701342821121216,1899.51,0.00803
15,0.2,0.007741,8.896836757659912,1796.13,0.008
15,0.25,0.007699,8.973714828491211,1684.13,0.008
15,0.3,0.007671,9.07709550857544,1572.63,0.00794
15,0.35,0.007551,9.05860686302185,1462.88,0.0079
15,0.4,0.007652,9.194871187210083,1356.13,0.00796
15,0.45,0.007683,9.346123456954956,1244.13,0.00807
15,0.5,0.007759,9.421759843826294,1305.14,0.00809
15,0.55,0.007793,9.48145604133606,1367.9,0.00805
15,0.6,0.007532,9.63734245300293,1431.16,0.00788
15,0.65,0.007638,9.65321135520935,1493.42,0.008
15,0.7,0.00758,9.83394169807434,1556.18,0.00799
15,0.75,0.007588,10.010293960571289,1620.7,0.008
15,0.8,0.007616,10.080955028533936,1682.71,0.00804
15,0.85,0.007599,10.267204523086548,1745.03,0.00806
15,0.9,0.007825,10.38985562324524,1807.6,0.00836
15,0.95,0.008256,10.57589840888977,1870.55,0.00888
15,0.96,0.008523,10.533787488937378,1882.54,0.00917
15,0.97,0.009097,10.545292615890503,1895.09,0.00974
15,0.98,0.009732,10.708838939666748,1908.52,0.01043
15,0.99,0.012778,10.663161039352417,1920.2,0.01353
20,0.05,0.007661,8.417606353759766,2121.01,0.00802
