Batch Size,Sequential Prop,Average Sequential Loss,Total Training Time,Total Peak Memory,Test Loss
1,0.99,0.010523,30.05081057548523,15.23,0.02069
1,0.97,0.010686,29.992005586624146,27.65,0.02055
1,0.95,0.0106,29.378042936325073,40.07,0.02125
10,0.99,0.010598,9.198038816452026,442.71,0.02067
30,0.5,0.010829,5.582342863082886,320.89,0.02065
